,Ano,Mes,Dia,hora,T20 Laje,T05 Ponte
10152,2015,12,24,0,16.868,23.424
10153,2015,12,24,1,17.225,22.274
10154,2015,12,24,2,16.654,22.657
10155,2015,12,24,3,17.772,22.968
10156,2015,12,24,4,19.46,24.074
10157,2015,12,24,5,20.031,24.75
10158,2015,12,24,6,20.055,25.016
10159,2015,12,24,7,18.842,25.695
10160,2015,12,24,8,21.27,25.623
10161,2015,12,24,9,17.867,25.671
10162,2015,12,24,10,17.153,24.968
10163,2015,12,24,11,16.844,24.363
10164,2015,12,24,12,16.749,23.4
10165,2015,12,24,13,16.225,23.208
10166,2015,12,24,14,16.32,23.28
10167,2015,12,24,15,16.606,22.92
10168,2015,12,24,16,19.199,24.605
10169,2015,12,24,17,19.294,25.016
10170,2015,12,24,18,18.913,24.629
10171,2015,12,24,19,17.415,25.355
10172,2015,12,24,20,17.629,25.623
10173,2015,12,24,21,19.151,25.841
10174,2015,12,24,22,16.796,24.75
10175,2015,12,24,23,16.796,24.243
10176,2015,12,25,0,16.677,22.202
10177,2015,12,25,1,16.511,20.889
10178,2015,12,25,2,15.963,19.294
10179,2015,12,25,3,16.796,20.603
10180,2015,12,25,4,16.534,21.413
10181,2015,12,25,5,16.582,23.954
10182,2015,12,25,6,17.082,24.532
10183,2015,12,25,7,18.271,24.677
10184,2015,12,25,8,16.939,24.823
10185,2015,12,25,9,19.508,24.968
10186,2015,12,25,10,16.963,25.113
10187,2015,12,25,11,16.558,22.345
10188,2015,12,25,12,16.796,21.891
10189,2015,12,25,13,16.773,20.484
10190,2015,12,25,14,16.296,18.485
10191,2015,12,25,15,17.011,19.888
10192,2015,12,25,16,16.654,22.417
10193,2015,12,25,17,16.582,23.4
10194,2015,12,25,18,16.915,24.919
10195,2015,12,25,19,17.058,24.581
10196,2015,12,25,20,17.986,24.605
10197,2015,12,25,21,17.463,25.089
10198,2015,12,25,22,17.867,25.38
10199,2015,12,25,23,16.701,23.521
10200,2015,12,26,0,16.868,23.521
10201,2015,12,26,1,16.796,20.293
10202,2015,12,26,2,16.63,18.033
10203,2015,12,26,3,16.344,18.366
10204,2015,12,26,4,17.296,18.604
10205,2015,12,26,5,16.654,20.984
10206,2015,12,26,6,16.701,22.776
10207,2015,12,26,7,16.773,23.545
10208,2015,12,26,8,17.772,24.291
10209,2015,12,26,9,19.532,24.363
10210,2015,12,26,10,19.008,24.677
10211,2015,12,26,11,16.987,24.05
10212,2015,12,26,12,16.892,21.366
10213,2015,12,26,13,16.606,20.031
10214,2015,12,26,14,16.963,19.674
10215,2015,12,26,15,16.82,18.366
10216,2015,12,26,16,17.058,19.96
10217,2015,12,26,17,16.844,23.016
10218,2015,12,26,18,17.011,22.513
10219,2015,12,26,19,17.13,24.919
10220,2015,12,26,20,17.225,23.28
10221,2015,12,26,21,18.01,25.793
10222,2015,12,26,22,19.674,25.089
10223,2015,12,26,23,17.51,24.944
10224,2015,12,27,0,17.368,22.992
10225,2015,12,27,1,18.033,22.657
10226,2015,12,27,2,18.295,20.15
10227,2015,12,27,3,18.2,19.08
10228,2015,12,27,4,19.318,19.698
10229,2015,12,27,5,18.533,20.984
10230,2015,12,27,6,18.604,22.729
10231,2015,12,27,7,18.247,22.848
10232,2015,12,27,8,18.604,24.219
10233,2015,12,27,9,19.46,24.653
10234,2015,12,27,10,20.198,24.146
10235,2015,12,27,11,19.698,23.954
10236,2015,12,27,12,18.2,22.92
10237,2015,12,27,13,18.271,21.7
10238,2015,12,27,14,17.415,20.579
10239,2015,12,27,15,17.463,20.365
10240,2015,12,27,16,18.461,19.912
10241,2015,12,27,17,17.605,22.585
10242,2015,12,27,18,17.986,23.954
10243,2015,12,27,19,18.152,26.061
10244,2015,12,27,20,18.343,24.895
10245,2015,12,27,21,20.436,23.93
10246,2015,12,27,22,18.747,25.113
10247,2015,12,27,23,18.675,24.774
10248,2015,12,28,0,18.033,24.146
10249,2015,12,28,1,17.32,22.609
10250,2015,12,28,2,18.842,21.795
10251,2015,12,28,3,18.58,20.079
10252,2015,12,28,4,18.414,19.484
10253,2015,12,28,5,18.747,19.77
10254,2015,12,28,6,18.39,23.16
10255,2015,12,28,7,18.366,23.376
10256,2015,12,28,8,18.628,24.508
10257,2015,12,28,9,20.222,24.46
10258,2015,12,28,10,20.436,24.653
10259,2015,12,28,11,19.103,24.557
10260,2015,12,28,12,18.509,23.569
10261,2015,12,28,13,18.319,22.657
10262,2015,12,28,14,18.913,22.274
10263,2015,12,28,15,18.842,20.317
10264,2015,12,28,16,21.795,21.127
10265,2015,12,28,17,19.484,22.824
10266,2015,12,28,18,19.603,24.146
10267,2015,12,28,19,19.056,24.581
10268,2015,12,28,20,19.127,25.55
10269,2015,12,28,21,19.746,25.404
10270,2015,12,28,22,19.46,26.085
10271,2015,12,28,23,19.389,25.939
10272,2015,12,29,0,19.532,26.085
10273,2015,12,29,1,19.199,22.944
10274,2015,12,29,2,19.936,24.002
10275,2015,12,29,3,20.055,21.652
10276,2015,12,29,4,18.937,20.722
10277,2015,12,29,5,19.817,21.342
10278,2015,12,29,6,19.555,23.136
10279,2015,12,29,7,19.436,23.328
10280,2015,12,29,8,19.651,23.28
10281,2015,12,29,9,19.888,24.677
10282,2015,12,29,10,20.079,24.871
10283,2015,12,29,11,19.77,24.798
10284,2015,12,29,12,19.579,23.689
10285,2015,12,29,13,18.747,22.537
10286,2015,12,29,14,18.913,22.393
10287,2015,12,29,15,19.389,21.939
10288,2015,12,29,16,20.079,20.936
10289,2015,12,29,17,20.96,22.106
10290,2015,12,29,18,20.388,22.633
10291,2015,12,29,19,19.722,22.824
10292,2015,12,29,20,19.793,24.074
10293,2015,12,29,21,20.15,24.436
10294,2015,12,29,22,21.509,24.195
10295,2015,12,29,23,19.936,24.75
10296,2015,12,30,0,20.365,24.774
10297,2015,12,30,1,19.984,24.339
10298,2015,12,30,2,19.793,22.92
10299,2015,12,30,3,20.746,23.064
10300,2015,12,30,4,20.627,22.106
10301,2015,12,30,5,20.126,23.064
10302,2015,12,30,6,20.269,22.992
10303,2015,12,30,7,20.293,23.785
10304,2015,12,30,8,20.317,22.082
10305,2015,12,30,9,20.388,24.412
10306,2015,12,30,10,20.817,24.388
10307,2015,12,30,11,20.15,25.065
10308,2015,12,30,12,20.603,24.557
10309,2015,12,30,13,20.674,23.256
10310,2015,12,30,14,20.531,22.561
10311,2015,12,30,15,20.531,23.256
10312,2015,12,30,16,22.729,22.345
10313,2015,12,30,17,23.593,22.681
10314,2015,12,30,18,22.298,23.689
10315,2015,12,30,19,21.366,24.339
10316,2015,12,30,20,21.079,24.339
10317,2015,12,30,21,21.342,24.557
10318,2015,12,30,22,22.872,24.823
10319,2015,12,30,23,21.891,25.234
10320,2015,12,31,0,21.581,25.355
10321,2015,12,31,1,21.724,24.653
10322,2015,12,31,2,20.722,24.388
10323,2015,12,31,3,21.199,24.315
10324,2015,12,31,4,21.461,24.171
10325,2015,12,31,5,20.555,23.785
10326,2015,12,31,6,20.436,23.112
10327,2015,12,31,7,20.746,24.146
10328,2015,12,31,8,20.698,24.195
10329,2015,12,31,9,21.533,24.074
10330,2015,12,31,10,21.7,24.581
10331,2015,12,31,11,20.698,24.677
10332,2015,12,31,12,19.793,24.629
10333,2015,12,31,13,20.865,24.002
10334,2015,12,31,14,20.65,23.713
10335,2015,12,31,15,19.484,23.376
10336,2015,12,31,16,20.103,24.05
10337,2015,12,31,17,19.912,21.724
10338,2015,12,31,18,20.246,22.633
10339,2015,12,31,19,20.031,24.002
10340,2015,12,31,20,20.079,24.219
10341,2015,12,31,21,20.865,24.653
10342,2015,12,31,22,20.746,25.137
10343,2015,12,31,23,20.746,24.798
10344,2016,1,1,0,20.555,24.677
10345,2016,1,1,1,20.269,23.545
10346,2016,1,1,2,20.365,23.521
10347,2016,1,1,3,19.77,23.569
10348,2016,1,1,4,19.841,24.122
10349,2016,1,1,5,20.341,23.328
10350,2016,1,1,6,20.555,23.064
10351,2016,1,1,7,20.46,23.232
10352,2016,1,1,8,20.793,24.339
10353,2016,1,1,9,21.748,24.871
10354,2016,1,1,10,22.417,24.75
10355,2016,1,1,11,20.913,24.677
10356,2016,1,1,12,19.817,24.653
10357,2016,1,1,13,19.912,24.171
10358,2016,1,1,14,20.579,23.521
10359,2016,1,1,15,20.269,24.026
10360,2016,1,1,16,19.888,24.05
10361,2016,1,1,17,19.936,23.665
10362,2016,1,1,18,21.151,23.641
10363,2016,1,1,19,21.175,22.609
10364,2016,1,1,20,20.889,24.557
10365,2016,1,1,21,20.841,24.388
10366,2016,1,1,22,20.793,24.581
10367,2016,1,1,23,20.412,24.75
10368,2016,1,2,0,20.96,24.532
10369,2016,1,2,1,20.96,24.968
10370,2016,1,2,2,21.27,24.968
10371,2016,1,2,3,20.984,24.871
10372,2016,1,2,4,20.698,25.258
10373,2016,1,2,5,21.008,24.363
10374,2016,1,2,6,22.106,23.424
10375,2016,1,2,7,21.987,23.448
10376,2016,1,2,8,21.318,23.641
10377,2016,1,2,9,21.461,24.847
10378,2016,1,2,10,21.557,25.162
10379,2016,1,2,11,22.992,25.089
10380,2016,1,2,12,21.509,24.968
10381,2016,1,2,13,21.748,24.726
10382,2016,1,2,14,21.867,24.726
10383,2016,1,2,15,22.561,24.774
10384,2016,1,2,16,21.748,24.629
10385,2016,1,2,17,20.841,24.315
10386,2016,1,2,18,21.294,24.171
10387,2016,1,2,19,22.369,24.629
10388,2016,1,2,20,22.609,24.871
10389,2016,1,2,21,23.256,25.258
10390,2016,1,2,22,21.843,25.307
10391,2016,1,2,23,23.232,25.38
10392,2016,1,3,0,21.246,25.355
10393,2016,1,3,1,21.413,25.307
10394,2016,1,3,2,21.366,25.428
10395,2016,1,3,3,21.939,25.404
10396,2016,1,3,4,21.987,25.55
10397,2016,1,3,5,21.175,25.355
10398,2016,1,3,6,22.92,25.137
10399,2016,1,3,7,22.106,25.137
10400,2016,1,3,8,21.867,25.331
10401,2016,1,3,9,22.537,25.38
10402,2016,1,3,10,23.641,25.453
10403,2016,1,3,11,22.896,25.623
10404,2016,1,3,12,21.724,25.501
10405,2016,1,3,13,21.724,25.501
10406,2016,1,3,14,22.106,25.598
10407,2016,1,3,15,23.521,25.623
10408,2016,1,3,16,23.328,25.89
10409,2016,1,3,17,21.772,25.793
10410,2016,1,3,18,21.079,25.55
10411,2016,1,3,19,21.461,25.162
10412,2016,1,3,20,21.151,25.283
10413,2016,1,3,21,22.082,25.355
10414,2016,1,3,22,22.178,25.501
10415,2016,1,3,23,21.199,25.55
10416,2016,1,4,0,22.633,25.453
10417,2016,1,4,1,21.461,25.671
10418,2016,1,4,2,21.915,25.744
10419,2016,1,4,3,21.175,25.671
10420,2016,1,4,4,20.96,25.574
10421,2016,1,4,5,21.7,25.598
10422,2016,1,4,6,19.413,25.525
10423,2016,1,4,7,19.579,25.525
10424,2016,1,4,8,19.294,25.501
10425,2016,1,4,9,18.652,24.847
10426,2016,1,4,10,18.675,24.75
10427,2016,1,4,11,18.771,24.944
10428,2016,1,4,12,20.484,25.355
10429,2016,1,4,13,21.103,25.793
10430,2016,1,4,14,20.317,25.744
10431,2016,1,4,15,20.555,26.036
10432,2016,1,4,16,19.912,26.353
10433,2016,1,4,17,20.174,26.28
10434,2016,1,4,18,19.008,26.036
10435,2016,1,4,19,18.105,25.72
10436,2016,1,4,20,18.057,25.793
10437,2016,1,4,21,17.843,25.744
10438,2016,1,4,22,18.557,25.598
10439,2016,1,4,23,17.391,25.623
10440,2016,1,5,0,18.01,25.065
10441,2016,1,5,1,17.796,26.182
10442,2016,1,5,2,19.127,26.036
10443,2016,1,5,3,19.817,25.623
10444,2016,1,5,4,19.032,25.525
10445,2016,1,5,5,20.341,26.158
10446,2016,1,5,6,19.246,26.182
10447,2016,1,5,7,17.344,25.939
10448,2016,1,5,8,16.892,25.987
10449,2016,1,5,9,16.939,25.914
10450,2016,1,5,10,16.701,23.761
10451,2016,1,5,11,16.677,23.833
10452,2016,1,5,12,16.511,25.113
10453,2016,1,5,13,17.748,25.598
10454,2016,1,5,14,17.439,25.793
10455,2016,1,5,15,17.915,26.182
10456,2016,1,5,16,17.106,26.012
10457,2016,1,5,17,19.151,26.207
10458,2016,1,5,18,17.415,26.402
10459,2016,1,5,19,17.058,26.524
10460,2016,1,5,20,17.13,24.146
10461,2016,1,5,21,17.225,25.793
10462,2016,1,5,22,16.558,24.968
10463,2016,1,5,23,17.058,24.339
10464,2016,1,6,0,16.296,23.713
10465,2016,1,6,1,16.392,22.896
10466,2016,1,6,2,16.558,23.93
10467,2016,1,6,3,17.368,25.113
10468,2016,1,6,4,18.105,25.331
10469,2016,1,6,5,21.246,25.404
10470,2016,1,6,6,21.772,25.574
10471,2016,1,6,7,17.582,25.453
10472,2016,1,6,8,15.963,25.453
10473,2016,1,6,9,16.201,25.162
10474,2016,1,6,10,16.296,24.436
10475,2016,1,6,11,15.843,22.896
10476,2016,1,6,12,15.7,23.617
10477,2016,1,6,13,15.7,23.881
10478,2016,1,6,14,16.082,24.605
10479,2016,1,6,15,16.177,25.598
10480,2016,1,6,16,16.725,25.841
10481,2016,1,6,17,18.842,25.695
10482,2016,1,6,18,16.63,25.987
10483,2016,1,6,19,17.344,25.963
10484,2016,1,6,20,16.392,26.134
10485,2016,1,6,21,16.225,23.352
10486,2016,1,6,22,15.748,24.871
10487,2016,1,6,23,15.629,22.465
10488,2016,1,7,0,15.533,22.513
10489,2016,1,7,1,15.509,21.795
10490,2016,1,7,2,16.344,20.674
10491,2016,1,7,3,16.463,23.256
10492,2016,1,7,4,17.891,24.195
10493,2016,1,7,5,17.653,24.677
10494,2016,1,7,6,16.654,25.331
10495,2016,1,7,7,20.269,24.895
10496,2016,1,7,8,16.368,25.501
10497,2016,1,7,9,15.676,24.798
10498,2016,1,7,10,15.652,23.545
10499,2016,1,7,11,15.509,22.178
10500,2016,1,7,12,15.39,21.294
10501,2016,1,7,13,15.557,21.27
10502,2016,1,7,14,15.986,20.174
10503,2016,1,7,15,15.652,24.363
10504,2016,1,7,16,16.344,24.629
10505,2016,1,7,17,16.082,25.38
10506,2016,1,7,18,16.058,25.331
10507,2016,1,7,19,19.08,25.598
10508,2016,1,7,20,17.082,25.598
10509,2016,1,7,21,15.939,23.954
10510,2016,1,7,22,16.153,22.776
10511,2016,1,7,23,15.915,22.8
10512,2016,1,8,0,15.724,20.984
10513,2016,1,8,1,15.485,18.509
10514,2016,1,8,2,15.581,19.294
10515,2016,1,8,3,15.724,20.722
10516,2016,1,8,4,15.915,22.824
10517,2016,1,8,5,15.843,23.448
10518,2016,1,8,6,16.153,24.146
10519,2016,1,8,7,16.272,24.46
10520,2016,1,8,8,19.127,24.677
10521,2016,1,8,9,16.129,25.137
10522,2016,1,8,10,15.963,22.561
10523,2016,1,8,11,15.557,21.199
10524,2016,1,8,12,15.461,18.485
10525,2016,1,8,13,15.366,18.461
10526,2016,1,8,14,16.129,17.415
10527,2016,1,8,15,15.605,19.96
10528,2016,1,8,16,15.676,22.657
10529,2016,1,8,17,15.963,23.641
10530,2016,1,8,18,15.939,24.291
10531,2016,1,8,19,16.249,24.847
10532,2016,1,8,20,16.915,24.122
10533,2016,1,8,21,16.344,24.363
10534,2016,1,8,22,16.201,22.298
10535,2016,1,8,23,15.986,21.963
10536,2016,1,9,0,16.177,18.699
10537,2016,1,9,1,15.7,17.772
10538,2016,1,9,2,15.461,17.486
10539,2016,1,9,3,16.439,17.701
10540,2016,1,9,4,15.796,20.674
10541,2016,1,9,5,15.772,22.25
10542,2016,1,9,6,16.034,23.569
10543,2016,1,9,7,16.058,23.617
10544,2016,1,9,8,16.296,22.992
10545,2016,1,9,9,17.486,24.05
10546,2016,1,9,10,16.082,24.339
10547,2016,1,9,11,16.153,20.913
10548,2016,1,9,12,16.225,19.793
10549,2016,1,9,13,15.748,18.319
10550,2016,1,9,14,15.963,19.555
10551,2016,1,9,15,16.844,19.318
10552,2016,1,9,16,16.034,21.39
10553,2016,1,9,17,16.01,22.944
10554,2016,1,9,18,16.296,22.489
10555,2016,1,9,19,16.439,24.098
10556,2016,1,9,20,16.796,23.448
10557,2016,1,9,21,17.034,24.726
10558,2016,1,9,22,16.939,24.436
10559,2016,1,9,23,16.987,22.417
10560,2016,1,10,0,17.058,21.413
10561,2016,1,10,1,16.749,19.032
10562,2016,1,10,2,17.463,18.033
10563,2016,1,10,3,18.033,18.129
10564,2016,1,10,4,17.415,18.366
10565,2016,1,10,5,17.272,21.819
10566,2016,1,10,6,17.32,22.369
10567,2016,1,10,7,17.391,22.8
10568,2016,1,10,8,17.249,24.098
10569,2016,1,10,9,17.32,24.726
10570,2016,1,10,10,19.865,23.136
10571,2016,1,10,11,17.368,22.657
10572,2016,1,10,12,18.081,20.365
10573,2016,1,10,13,18.699,19.841
10574,2016,1,10,14,20.055,18.937
10575,2016,1,10,15,20.96,19.555
10576,2016,1,10,16,18.985,20.46
10577,2016,1,10,17,18.271,21.079
10578,2016,1,10,18,18.105,22.561
10579,2016,1,10,19,18.152,23.569
10580,2016,1,10,20,18.604,23.088
10581,2016,1,10,21,18.652,23.16
10582,2016,1,10,22,19.056,23.617
10583,2016,1,10,23,18.152,23.641
10584,2016,1,11,0,19.96,22.561
10585,2016,1,11,1,19.436,20.77
10586,2016,1,11,2,19.318,19.603
10587,2016,1,11,3,19.365,19.96
10588,2016,1,11,4,19.77,20.198
10589,2016,1,11,5,18.366,20.103
10590,2016,1,11,6,19.008,21.891
10591,2016,1,11,7,19.46,22.274
10592,2016,1,11,8,19.484,23.954
10593,2016,1,11,9,19.46,23.857
10594,2016,1,11,10,19.627,23.713
10595,2016,1,11,11,20.031,23.978
10596,2016,1,11,12,18.866,23.088
10597,2016,1,11,13,18.509,21.557
10598,2016,1,11,14,17.486,20.341
10599,2016,1,11,15,17.439,20.341
10600,2016,1,11,16,17.629,20.746
10601,2016,1,11,17,17.582,21.103
10602,2016,1,11,18,18.557,22.202
10603,2016,1,11,19,18.985,22.896
10604,2016,1,11,20,19.413,22.729
10605,2016,1,11,21,19.841,23.376
10606,2016,1,11,22,19.96,24.171
10607,2016,1,11,23,20.603,24.098
10608,2016,1,12,0,18.771,23.184
10609,2016,1,12,1,18.58,22.25
10610,2016,1,12,2,17.938,20.913
10611,2016,1,12,3,18.723,20.817
10612,2016,1,12,4,17.772,20.031
10613,2016,1,12,5,17.748,19.698
10614,2016,1,12,6,17.819,22.657
10615,2016,1,12,7,18.652,24.05
10616,2016,1,12,8,18.438,23.545
10617,2016,1,12,9,19.603,24.098
10618,2016,1,12,10,20.365,23.881
10619,2016,1,12,11,20.865,24.677
10620,2016,1,12,12,18.319,23.881
10621,2016,1,12,13,17.629,21.724
10622,2016,1,12,14,17.368,21.223
10623,2016,1,12,15,16.701,20.65
10624,2016,1,12,16,16.129,19.77
10625,2016,1,12,17,17.13,20.746
10626,2016,1,12,18,16.868,21.437
10627,2016,1,12,19,17.177,22.753
10628,2016,1,12,20,17.796,23.881
10629,2016,1,12,21,18.057,23.424
10630,2016,1,12,22,18.271,23.424
10631,2016,1,12,23,18.723,23.641
10632,2016,1,13,0,18.319,23.352
10633,2016,1,13,1,16.987,22.896
10634,2016,1,13,2,17.201,21.557
10635,2016,1,13,3,17.486,20.865
10636,2016,1,13,4,16.963,19.222
10637,2016,1,13,5,17.368,19.318
10638,2016,1,13,6,17.558,21.437
10639,2016,1,13,7,17.272,20.46
10640,2016,1,13,8,17.463,21.413
10641,2016,1,13,9,17.915,22.776
10642,2016,1,13,10,19.603,22.8
10643,2016,1,13,11,19.817,23.328
10644,2016,1,13,12,18.247,23.256
10645,2016,1,13,13,17.51,23.376
10646,2016,1,13,14,17.415,21.294
10647,2016,1,13,15,17.249,20.722
10648,2016,1,13,16,16.844,19.96
10649,2016,1,13,17,18.628,19.365
10650,2016,1,13,18,17.629,21.199
10651,2016,1,13,19,17.701,21.987
10652,2016,1,13,20,17.843,23.28
10653,2016,1,13,21,18.033,22.92
10654,2016,1,13,22,18.129,23.521
10655,2016,1,13,23,18.343,23.184
10656,2016,1,14,0,18.509,23.857
10657,2016,1,14,1,18.771,23.809
10658,2016,1,14,2,17.32,23.497
10659,2016,1,14,3,17.32,21.557
10660,2016,1,14,4,17.13,20.031
10661,2016,1,14,5,17.106,19.008
10662,2016,1,14,6,17.344,19.508
10663,2016,1,14,7,16.963,22.321
10664,2016,1,14,8,17.534,21.652
10665,2016,1,14,9,17.677,22.92
10666,2016,1,14,10,18.01,22.776
10667,2016,1,14,11,17.986,23.208
10668,2016,1,14,12,18.557,23.424
10669,2016,1,14,13,18.485,22.848
10670,2016,1,14,14,16.892,22.657
10671,2016,1,14,15,17.391,21.223
10672,2016,1,14,16,16.582,20.627
10673,2016,1,14,17,16.01,19.936
10674,2016,1,14,18,16.892,20.722
10675,2016,1,14,19,17.058,20.77
10676,2016,1,14,20,16.987,22.274
10677,2016,1,14,21,17.368,22.944
10678,2016,1,14,22,18.081,23.04
10679,2016,1,14,23,18.129,23.521
10680,2016,1,15,0,18.533,23.545
10681,2016,1,15,1,17.962,24.026
10682,2016,1,15,2,17.391,23.737
10683,2016,1,15,3,17.082,23.088
10684,2016,1,15,4,17.439,20.984
10685,2016,1,15,5,17.082,19.46
10686,2016,1,15,6,16.868,19.294
10687,2016,1,15,7,17.201,19.865
10688,2016,1,15,8,17.368,22.393
10689,2016,1,15,9,17.605,22.92
10690,2016,1,15,10,18.509,23.569
10691,2016,1,15,11,17.225,23.737
10692,2016,1,15,12,17.296,21.7
10693,2016,1,15,13,17.558,22.321
10694,2016,1,15,14,18.557,21.891
10695,2016,1,15,15,17.034,22.274
10696,2016,1,15,16,17.13,21.032
10697,2016,1,15,17,17.32,19.865
10698,2016,1,15,18,18.081,20.079
10699,2016,1,15,19,17.867,21.461
10700,2016,1,15,20,17.534,23.328
10701,2016,1,15,21,17.51,21.891
10702,2016,1,15,22,19.27,22.441
10703,2016,1,15,23,17.677,23.833
10704,2016,1,16,0,17.772,23.352
10705,2016,1,16,1,17.653,22.776
10706,2016,1,16,2,18.033,23.04
10707,2016,1,16,3,17.796,24.122
10708,2016,1,16,4,17.938,23.232
10709,2016,1,16,5,19.555,20.77
10710,2016,1,16,6,20.246,20.698
10711,2016,1,16,7,18.794,21.939
10712,2016,1,16,8,19.27,23.713
10713,2016,1,16,9,19.08,23.833
10714,2016,1,16,10,19.936,23.521
10715,2016,1,16,11,19.389,24.267
10716,2016,1,16,12,18.961,23.569
10717,2016,1,16,13,19.77,21.915
10718,2016,1,16,14,21.008,22.872
10719,2016,1,16,15,19.103,23.785
10720,2016,1,16,16,18.129,22.633
10721,2016,1,16,17,19.413,21.7
10722,2016,1,16,18,20.222,21.891
10723,2016,1,16,19,20.555,21.509
10724,2016,1,16,20,21.151,21.772
10725,2016,1,16,21,19.651,22.872
10726,2016,1,16,22,19.199,23.112
10727,2016,1,16,23,19.246,23.472
10728,2016,1,17,0,19.627,23.232
10729,2016,1,17,1,20.031,23.04
10730,2016,1,17,2,19.817,23.04
10731,2016,1,17,3,19.175,23.112
10732,2016,1,17,4,19.199,23.569
10733,2016,1,17,5,19.032,23.448
10734,2016,1,17,6,19.651,21.557
10735,2016,1,17,7,20.913,21.963
10736,2016,1,17,8,20.96,22.465
10737,2016,1,17,9,21.676,22.321
10738,2016,1,17,10,20.603,23.665
10739,2016,1,17,11,19.674,22.896
10740,2016,1,17,12,19.888,23.737
10741,2016,1,17,13,20.341,22.011
10742,2016,1,17,14,20.222,21.939
10743,2016,1,17,15,19.389,22.848
10744,2016,1,17,16,21.199,24.05
10745,2016,1,17,17,19.294,23.569
10746,2016,1,17,18,19.888,22.609
10747,2016,1,17,19,20.555,22.25
10748,2016,1,17,20,21.103,22.92
10749,2016,1,17,21,20.889,21.819
10750,2016,1,17,22,19.722,22.082
10751,2016,1,17,23,20.746,22.8
10752,2016,1,18,0,20.055,22.824
10753,2016,1,18,1,20.103,22.13
10754,2016,1,18,2,20.627,22.202
10755,2016,1,18,3,19.722,22.465
10756,2016,1,18,4,21.628,24.098
10757,2016,1,18,5,19.865,24.219
10758,2016,1,18,6,19.912,23.617
10759,2016,1,18,7,20.007,21.795
10760,2016,1,18,8,20.365,22.298
10761,2016,1,18,9,20.793,22.178
10762,2016,1,18,10,21.27,22.298
10763,2016,1,18,11,20.817,22.345
10764,2016,1,18,12,19.817,22.633
10765,2016,1,18,13,20.103,22.226
10766,2016,1,18,14,20.317,22.034
10767,2016,1,18,15,20.007,23.521
10768,2016,1,18,16,19.912,23.424
10769,2016,1,18,17,20.198,23.737
10770,2016,1,18,18,19.888,23.713
10771,2016,1,18,19,19.817,22.25
10772,2016,1,18,20,20.317,21.748
10773,2016,1,18,21,20.627,21.819
10774,2016,1,18,22,20.984,21.915
10775,2016,1,18,23,20.674,22.417
10776,2016,1,19,0,20.436,22.345
10777,2016,1,19,1,20.579,22.441
10778,2016,1,19,2,20.627,21.843
10779,2016,1,19,3,20.46,22.011
10780,2016,1,19,4,20.222,22.537
10781,2016,1,19,5,21.008,23.184
10782,2016,1,19,6,20.269,23.016
10783,2016,1,19,7,20.126,22.824
10784,2016,1,19,8,20.174,21.939
10785,2016,1,19,9,20.317,22.657
10786,2016,1,19,10,20.603,21.939
10787,2016,1,19,11,20.65,21.795
10788,2016,1,19,12,20.436,22.25
10789,2016,1,19,13,20.293,22.154
10790,2016,1,19,14,20.269,22.321
10791,2016,1,19,15,20.412,22.226
10792,2016,1,19,16,20.388,22.106
10793,2016,1,19,17,19.984,23.088
10794,2016,1,19,18,20.269,23.304
10795,2016,1,19,19,20.031,23.328
10796,2016,1,19,20,19.46,22.561
10797,2016,1,19,21,19.674,22.13
10798,2016,1,19,22,19.222,21.056
10799,2016,1,19,23,18.961,22.274
10800,2016,1,20,0,19.46,21.915
10801,2016,1,20,1,19.413,21.915
10802,2016,1,20,2,19.627,21.581
10803,2016,1,20,3,19.674,21.39
10804,2016,1,20,4,20.388,22.034
10805,2016,1,20,5,20.15,22.513
10806,2016,1,20,6,20.269,23.016
10807,2016,1,20,7,19.96,22.968
10808,2016,1,20,8,18.771,22.753
10809,2016,1,20,9,19.127,21.461
10810,2016,1,20,10,19.865,22.13
10811,2016,1,20,11,19.341,21.652
10812,2016,1,20,12,19.318,22.226
10813,2016,1,20,13,19.46,22.058
10814,2016,1,20,14,19.508,22.25
10815,2016,1,20,15,19.627,22.202
10816,2016,1,20,16,19.603,22.082
10817,2016,1,20,17,19.698,22.106
10818,2016,1,20,18,19.936,22.513
10819,2016,1,20,19,21.056,22.489
10820,2016,1,20,20,19.199,22.609
10821,2016,1,20,21,18.818,21.819
10822,2016,1,20,22,19.841,21.795
10823,2016,1,20,23,20.365,21.772
10824,2016,1,21,0,19.984,21.724
10825,2016,1,21,1,20.174,21.819
10826,2016,1,21,2,19.912,22.058
10827,2016,1,21,3,20.079,22.274
10828,2016,1,21,4,20.388,22.369
10829,2016,1,21,5,19.674,22.011
10830,2016,1,21,6,19.793,22.034
10831,2016,1,21,7,20.293,22.226
10832,2016,1,21,8,19.77,22.537
10833,2016,1,21,9,19.77,22.226
10834,2016,1,21,10,20.603,22.106
10835,2016,1,21,11,21.509,22.106
10836,2016,1,21,12,21.819,21.867
10837,2016,1,21,13,21.175,21.676
10838,2016,1,21,14,21.557,21.748
10839,2016,1,21,15,21.008,22.345
10840,2016,1,21,16,20.031,22.824
10841,2016,1,21,17,20.603,23.136
10842,2016,1,21,18,20.507,23.4
10843,2016,1,21,19,20.507,22.896
10844,2016,1,21,20,20.698,23.184
10845,2016,1,21,21,20.46,23.016
10846,2016,1,21,22,20.746,21.939
10847,2016,1,21,23,21.366,22.441
10848,2016,1,22,0,21.963,21.39
10849,2016,1,22,1,21.867,21.628
