Ano,Mes,Dia,hora,T20 Laje,T05 Ponte
2015,9,3,11,19.318,20.817
2015,9,3,12,19.27,21.032
2015,9,3,13,19.199,21.175
2015,9,3,14,19.484,21.199
2015,9,3,15,19.27,21.008
2015,9,3,16,19.222,20.031
2015,9,3,17,18.771,19.77
2015,9,3,18,19.222,20.174
2015,9,3,19,18.913,20.031
2015,9,3,20,19.008,20.65
2015,9,3,21,19.222,21.079
2015,9,3,22,19.46,21.175
2015,9,3,23,19.294,20.889
2015,9,4,0,19.151,20.817
2015,9,4,1,19.246,20.984
2015,9,4,2,19.27,21.079
2015,9,4,3,18.913,21.079
2015,9,4,4,19.199,20.555
2015,9,4,5,18.842,19.888
2015,9,4,6,18.913,19.484
2015,9,4,7,19.127,19.651
2015,9,4,8,19.08,20.531
2015,9,4,9,19.08,20.65
2015,9,4,10,19.413,20.603
2015,9,4,11,19.294,21.032
2015,9,4,12,19.222,20.841
2015,9,4,13,19.222,21.103
2015,9,4,14,19.175,21.056
2015,9,4,15,19.318,20.936
2015,9,4,16,19.27,21.008
2015,9,4,17,19.389,20.436
2015,9,4,18,19.294,20.388
2015,9,4,19,19.413,20.531
2015,9,4,20,19.365,20.865
2015,9,4,21,19.413,21.079
2015,9,4,22,19.294,21.294
2015,9,4,23,19.46,20.841
2015,9,5,0,19.579,20.889
2015,9,5,1,19.555,21.008
2015,9,5,2,19.413,21.056
2015,9,5,3,19.484,21.127
2015,9,5,4,19.865,20.722
2015,9,5,5,19.532,20.65
2015,9,5,6,19.46,20.198
2015,9,5,7,19.46,19.888
2015,9,5,8,19.579,20.531
2015,9,5,9,19.579,20.412
2015,9,5,10,19.555,20.984
2015,9,5,11,19.674,20.936
2015,9,5,12,19.603,20.841
2015,9,5,13,19.627,20.65
2015,9,5,14,19.603,20.77
2015,9,5,15,19.579,21.27
2015,9,5,16,19.532,21.342
2015,9,5,17,19.627,21.032
2015,9,5,18,19.674,20.627
2015,9,5,19,19.674,20.65
2015,9,5,20,19.698,20.603
2015,9,5,21,19.722,20.984
2015,9,5,22,19.674,21.199
2015,9,5,23,19.984,21.032
2015,9,6,0,19.841,21.056
2015,9,6,1,19.746,21.008
2015,9,6,2,19.722,20.889
2015,9,6,3,19.698,21.127
2015,9,6,4,19.746,21.079
2015,9,6,5,20.055,21.127
2015,9,6,6,19.77,20.984
2015,9,6,7,19.746,20.65
2015,9,6,8,19.722,20.031
2015,9,6,9,19.841,20.412
2015,9,6,10,19.793,20.96
2015,9,6,11,19.817,20.793
2015,9,6,12,19.746,20.77
2015,9,6,13,19.698,20.841
2015,9,6,14,19.96,20.579
2015,9,6,15,19.936,20.841
2015,9,6,16,19.77,20.865
2015,9,6,17,19.936,21.032
2015,9,6,18,19.888,21.103
2015,9,6,19,19.77,21.223
2015,9,6,20,19.817,20.793
2015,9,6,21,19.936,20.317
2015,9,6,22,19.817,20.889
2015,9,6,23,19.865,20.722
2015,9,7,0,20.103,21.294
2015,9,7,1,19.912,21.223
2015,9,7,2,20.031,21.223
2015,9,7,3,19.865,21.223
2015,9,7,4,19.888,21.366
2015,9,7,5,19.841,21.39
2015,9,7,6,20.174,21.294
2015,9,7,7,19.936,21.127
2015,9,7,8,19.865,20.507
2015,9,7,9,19.865,20.031
2015,9,7,10,20.079,20.365
2015,9,7,11,19.936,20.365
2015,9,7,12,19.936,20.889
2015,9,7,13,19.793,21.008
2015,9,7,14,19.793,20.841
2015,9,7,15,19.841,20.936
2015,9,7,16,19.888,21.223
2015,9,7,17,19.888,21.127
2015,9,7,18,19.96,21.199
2015,9,7,19,19.912,21.27
2015,9,7,20,19.793,20.865
2015,9,7,21,19.508,20.341
2015,9,7,22,20.007,20.198
2015,9,7,23,19.793,20.412
2015,9,8,0,20.174,20.484
2015,9,8,1,19.984,20.698
2015,9,8,2,19.579,21.032
2015,9,8,3,19.77,20.96
2015,9,8,4,19.651,21.175
2015,9,8,5,19.746,21.223
2015,9,8,6,19.912,21.318
2015,9,8,7,20.365,21.27
2015,9,8,8,19.318,21.127
2015,9,8,9,19.532,20.77
2015,9,8,10,19.555,20.222
2015,9,8,11,19.912,20.174
2015,9,8,12,19.603,20.269
2015,9,8,13,19.555,20.531
2015,9,8,14,19.365,20.555
2015,9,8,15,19.793,20.531
2015,9,8,16,19.532,20.674
2015,9,8,17,19.508,20.913
2015,9,8,18,19.579,21.008
2015,9,8,19,20.031,21.079
2015,9,8,20,19.77,21.032
2015,9,8,21,19.698,20.746
2015,9,8,22,19.817,20.436
2015,9,8,23,19.936,20.412
2015,9,9,0,19.841,20.936
2015,9,9,1,19.817,20.865
2015,9,9,2,19.888,20.984
2015,9,9,3,19.841,20.889
2015,9,9,4,19.698,21.032
2015,9,9,5,19.651,20.96
2015,9,9,6,19.674,21.223
2015,9,9,7,19.96,21.246
2015,9,9,8,19.936,21.199
2015,9,9,9,19.841,20.889
2015,9,9,10,19.936,20.365
2015,9,9,11,19.912,20.103
2015,9,9,12,19.888,20.436
2015,9,9,13,19.912,20.269
2015,9,9,14,20.103,20.722
2015,9,9,15,19.888,20.936
2015,9,9,16,19.96,20.96
2015,9,9,17,19.936,21.366
2015,9,9,18,19.912,21.485
2015,9,9,19,19.888,21.175
2015,9,9,20,20.126,21.27
2015,9,9,21,19.936,21.413
2015,9,9,22,19.96,20.746
2015,9,9,23,19.96,20.46
2015,9,10,0,19.912,20.246
2015,9,10,1,20.079,20.388
2015,9,10,2,19.912,20.484
2015,9,10,3,19.984,20.722
2015,9,10,4,19.96,20.96
2015,9,10,5,20.007,21.008
2015,9,10,6,19.96,21.079
2015,9,10,7,20.007,21.318
2015,9,10,8,20.103,21.223
2015,9,10,9,20.055,21.318
2015,9,10,10,20.079,20.746
2015,9,10,11,20.031,20.65
2015,9,10,12,20.007,20.579
2015,9,10,13,19.984,20.365
2015,9,10,14,20.269,20.365
2015,9,10,15,20.126,20.531
2015,9,10,16,20.079,21.079
2015,9,10,17,20.126,21.175
2015,9,10,18,20.126,21.223
2015,9,10,19,20.174,21.008
2015,9,10,20,20.341,21.342
2015,9,10,21,20.222,21.151
2015,9,10,22,20.198,21.008
2015,9,10,23,20.031,20.627
2015,9,11,0,19.651,20.46
2015,9,11,1,19.96,20.341
2015,9,11,2,19.746,20.507
2015,9,11,3,19.436,20.722
2015,9,11,4,19.841,21.008
2015,9,11,5,19.984,20.841
2015,9,11,6,20.126,20.984
2015,9,11,7,20.222,21.557
2015,9,11,8,20.317,21.39
2015,9,11,9,20.555,21.461
2015,9,11,10,19.341,21.294
2015,9,11,11,19.46,20.579
2015,9,11,12,19.722,20.627
2015,9,11,13,19.651,20.46
2015,9,11,14,19.698,20.15
2015,9,11,15,19.056,20.198
2015,9,11,16,19.46,20.984
2015,9,11,17,19.365,21.079
2015,9,11,18,19.413,21.151
2015,9,11,19,19.46,20.913
2015,9,11,20,19.817,21.127
2015,9,11,21,20.007,21.246
2015,9,11,22,19.793,21.079
2015,9,11,23,19.627,20.817
2015,9,12,0,19.579,20.269
2015,9,12,1,19.698,20.174
2015,9,12,2,19.651,20.103
2015,9,12,3,19.484,20.174
2015,9,12,4,19.555,20.65
2015,9,12,5,19.651,20.936
2015,9,12,6,19.746,21.032
2015,9,12,7,19.746,21.223
2015,9,12,8,19.817,21.127
2015,9,12,9,20.007,21.175
2015,9,12,10,19.912,21.199
2015,9,12,11,19.865,20.865
2015,9,12,12,19.912,20.365
2015,9,12,13,19.841,20.055
2015,9,12,14,20.126,20.031
2015,9,12,15,20.055,20.055
2015,9,12,16,19.936,20.079
2015,9,12,17,19.912,20.174
2015,9,12,18,19.96,20.984
2015,9,12,19,19.888,21.079
2015,9,12,20,19.96,21.008
2015,9,12,21,19.984,21.032
2015,9,12,22,19.96,21.079
2015,9,12,23,20.103,20.793
2015,9,13,0,20.126,20.412
2015,9,13,1,20.103,20.317
2015,9,13,2,20.15,20.079
2015,9,13,3,20.126,20.103
2015,9,13,4,19.96,20.031
2015,9,13,5,19.984,20.365
2015,9,13,6,20.031,20.698
2015,9,13,7,20.103,20.746
2015,9,13,8,20.079,20.865
2015,9,13,9,20.103,20.889
2015,9,13,10,20.222,20.936
2015,9,13,11,20.15,20.936
2015,9,13,12,20.15,20.603
2015,9,13,13,20.103,20.412
2015,9,13,14,20.079,20.222
2015,9,13,15,20.031,20.15
2015,9,13,16,20.103,20.15
2015,9,13,17,20.007,20.174
2015,9,13,18,20.079,20.722
2015,9,13,19,20.103,20.722
2015,9,13,20,20.126,20.793
2015,9,13,21,20.126,20.889
2015,9,13,22,20.174,20.936
2015,9,13,23,20.126,20.889
2015,9,14,0,20.126,20.603
2015,9,14,1,20.031,20.269
2015,9,14,2,20.031,20.174
2015,9,14,3,19.984,20.15
2015,9,14,4,20.007,20.15
2015,9,14,5,20.007,20.15
2015,9,14,6,20.103,20.627
2015,9,14,7,20.103,20.603
2015,9,14,8,20.126,20.603
2015,9,14,9,20.126,20.841
2015,9,14,10,20.222,20.936
2015,9,14,11,20.103,20.889
2015,9,14,12,20.103,20.817
2015,9,14,13,20.126,20.365
2015,9,14,14,20.031,20.222
2015,9,14,15,19.984,20.269
2015,9,14,16,20.055,20.174
2015,9,14,17,20.007,20.174
2015,9,14,18,20.055,20.531
2015,9,14,19,20.126,20.65
2015,9,14,20,20.174,20.603
2015,9,14,21,20.198,20.77
2015,9,14,22,20.293,20.817
2015,9,14,23,20.15,20.841
2015,9,15,0,20.126,20.746
2015,9,15,1,20.103,20.412
2015,9,15,2,20.055,20.317
2015,9,15,3,20.031,20.246
2015,9,15,4,20.103,20.174
2015,9,15,5,19.984,20.15
2015,9,15,6,20.055,20.65
2015,9,15,7,20.15,20.65
2015,9,15,8,20.174,20.579
2015,9,15,9,20.198,20.889
2015,9,15,10,20.341,20.77
2015,9,15,11,20.222,20.793
2015,9,15,12,20.222,20.746
2015,9,15,13,20.103,20.65
2015,9,15,14,20.055,20.388
2015,9,15,15,20.103,20.436
2015,9,15,16,20.079,20.317
2015,9,15,17,20.055,20.317
2015,9,15,18,20.246,20.889
2015,9,15,19,20.198,20.913
2015,9,15,20,20.269,20.96
2015,9,15,21,20.269,21.079
2015,9,15,22,20.412,21.294
2015,9,15,23,20.269,21.079
2015,9,16,0,20.388,21.079
2015,9,16,1,20.341,20.817
2015,9,16,2,20.103,20.531
2015,9,16,3,20.079,20.603
2015,9,16,4,20.007,20.484
2015,9,16,5,19.96,20.46
2015,9,16,6,20.103,20.841
2015,9,16,7,20.15,20.817
2015,9,16,8,20.174,20.77
2015,9,16,9,20.341,21.175
2015,9,16,10,20.46,21.103
2015,9,16,11,20.341,21.175
2015,9,16,12,20.293,21.175
2015,9,16,13,20.198,20.96
2015,9,16,14,20.079,20.746
2015,9,16,15,20.031,20.65
2015,9,16,16,20.126,20.507
2015,9,16,17,19.841,20.579
2015,9,16,18,19.888,21.533
2015,9,16,19,19.984,21.223
2015,9,16,20,20.031,21.127
2015,9,16,21,20.198,21.223
2015,9,16,22,20.579,21.175
2015,9,16,23,20.103,21.079
2015,9,17,0,20.317,21.175
2015,9,17,1,20.126,20.936
2015,9,17,2,20.007,20.793
2015,9,17,3,19.746,20.674
2015,9,17,4,19.46,20.627
2015,9,17,5,19.912,20.627
2015,9,17,6,19.722,20.841
2015,9,17,7,19.841,21.103
2015,9,17,8,20.079,21.151
2015,9,17,9,20.198,21.294
2015,9,17,10,20.65,21.509
2015,9,17,11,20.269,21.199
2015,9,17,12,20.15,21.795
2015,9,17,13,19.722,21.533
2015,9,17,14,19.793,21.127
2015,9,17,15,19.746,21.056
2015,9,17,16,19.222,20.889
2015,9,17,17,19.912,20.484
2015,9,17,18,19.46,21.199
2015,9,17,19,19.603,21.39
2015,9,17,20,19.865,21.581
2015,9,17,21,19.841,21.318
2015,9,17,22,20.293,21.318
2015,9,17,23,19.96,21.437
2015,9,18,0,19.817,21.485
2015,9,18,1,19.555,21.366
2015,9,18,2,19.532,21.079
2015,9,18,3,18.842,21.151
2015,9,18,4,19.056,20.65
2015,9,18,5,18.889,20.46
2015,9,18,6,19.341,20.722
2015,9,18,7,19.365,21.413
2015,9,18,8,19.555,21.461
2015,9,18,9,19.579,22.369
2015,9,18,10,20.484,21.843
2015,9,18,11,19.46,22.011
2015,9,18,12,19.484,22.154
2015,9,18,13,19.27,21.604
2015,9,18,14,19.27,21.223
2015,9,18,15,19.151,21.437
2015,9,18,16,19.246,20.698
2015,9,18,17,18.985,20.65
2015,9,18,18,19.674,20.865
2015,9,18,19,19.175,21.676
2015,9,18,20,19.389,21.7
2015,9,18,21,19.436,21.676
2015,9,18,22,20.103,21.676
2015,9,18,23,19.389,22.154
2015,9,19,0,19.341,22.034
2015,9,19,1,19.294,21.413
2015,9,19,2,18.985,21.461
2015,9,19,3,18.866,21.557
2015,9,19,4,19.413,20.889
2015,9,19,5,18.866,20.341
2015,9,19,6,19.603,20.579
2015,9,19,7,19.008,22.178
2015,9,19,8,19.103,22.13
2015,9,19,9,19.365,22.298
2015,9,19,10,19.984,22.058
2015,9,19,11,19.175,22.417
2015,9,19,12,19.175,22.178
2015,9,19,13,19.056,21.366
2015,9,19,14,19.222,21.366
2015,9,19,15,18.866,21.437
2015,9,19,16,18.961,21.676
2015,9,19,17,19.032,21.27
2015,9,19,18,20.246,20.793
2015,9,19,19,19.294,21.604
2015,9,19,20,19.08,21.342
2015,9,19,21,19.175,22.25
2015,9,19,22,19.936,22.321
2015,9,19,23,19.294,22.034
2015,9,20,0,19.508,22.202
2015,9,20,1,19.413,22.154
2015,9,20,2,19.532,22.274
2015,9,20,3,19.246,22.034
2015,9,20,4,19.579,21.843
2015,9,20,5,19.912,20.865
2015,9,20,6,19.888,21.294
2015,9,20,7,19.984,21.7
2015,9,20,8,20.222,21.628
2015,9,20,9,19.746,22.657
2015,9,20,10,19.936,22.465
2015,9,20,11,19.722,22.393
2015,9,20,12,19.77,21.939
2015,9,20,13,19.722,21.963
2015,9,20,14,19.817,21.342
2015,9,20,15,19.865,22.034
2015,9,20,16,19.698,22.298
2015,9,20,17,19.888,21.819
2015,9,20,18,20.436,21.27
2015,9,20,19,20.936,21.939
2015,9,20,20,19.984,22.034
2015,9,20,21,19.555,22.274
2015,9,20,22,20.77,22.226
2015,9,20,23,19.865,22.25
2015,9,21,0,19.841,22.25
2015,9,21,1,20.079,22.274
2015,9,21,2,20.555,22.274
2015,9,21,3,20.46,22.274
2015,9,21,4,19.508,22.537
2015,9,21,5,20.317,22.178
2015,9,21,6,20.746,21.032
2015,9,21,7,21.175,21.748
2015,9,21,8,20.674,22.202
2015,9,21,9,20.555,22.154
2015,9,21,10,20.555,22.202
2015,9,21,11,20.317,22.513
2015,9,21,12,20.222,22.393
2015,9,21,13,20.865,21.461
2015,9,21,14,20.222,22.513
2015,9,21,15,19.865,22.824
2015,9,21,16,20.222,22.345
2015,9,21,17,19.984,22.753
2015,9,21,18,20.603,22.25
2015,9,21,19,21.056,21.223
2015,9,21,20,21.103,22.274
2015,9,21,21,20.817,22.345
2015,9,21,22,20.913,22.417
2015,9,21,23,20.865,22.369
2015,9,22,0,20.341,22.274
2015,9,22,1,21.032,22.369
2015,9,22,2,20.055,22.441
2015,9,22,3,20.079,22.513
2015,9,22,4,20.555,22.561
2015,9,22,5,20.412,22.585
2015,9,22,6,20.65,22.226
2015,9,22,7,20.889,21.676
2015,9,22,8,21.127,21.39
2015,9,22,9,21.27,22.274
2015,9,22,10,21.103,21.581
2015,9,22,11,20.96,21.867
2015,9,22,12,21.151,22.537
2015,9,22,13,21.056,22.345
2015,9,22,14,21.223,22.011
2015,9,22,15,20.984,22.274
2015,9,22,16,20.293,23.04
2015,9,22,17,21.008,22.992
2015,9,22,18,20.603,22.848
2015,9,22,19,21.032,22.345
2015,9,22,20,20.936,21.581
2015,9,22,21,21.008,22.202
2015,9,22,22,21.127,22.417
2015,9,22,23,20.841,22.321
2015,9,23,0,20.889,22.321
2015,9,23,1,21.079,22.034
2015,9,23,2,20.793,22.489
2015,9,23,3,20.77,22.369
2015,9,23,4,20.484,22.465
2015,9,23,5,20.555,22.872
2015,9,23,6,21.056,22.705
2015,9,23,7,20.984,22.657
2015,9,23,8,21.008,21.676
2015,9,23,9,21.223,21.509
2015,9,23,10,21.223,21.509
2015,9,23,11,21.604,21.795
2015,9,23,12,21.437,21.939
2015,9,23,13,21.342,21.843
2015,9,23,14,21.963,21.676
2015,9,23,15,21.485,23.064
2015,9,23,16,21.294,22.753
2015,9,23,17,20.984,23.472
2015,9,23,18,21.246,23.064
2015,9,23,19,21.318,23.208
2015,9,23,20,21.366,22.705
2015,9,23,21,21.485,21.891
2015,9,23,22,21.437,22.25
2015,9,23,23,21.485,22.274
2015,9,24,0,21.342,22.274
2015,9,24,1,21.652,22.034
2015,9,24,2,21.772,22.776
2015,9,24,3,21.437,22.992
2015,9,24,4,21.103,23.112
2015,9,24,5,21.103,23.472
2015,9,24,6,21.151,23.4
2015,9,24,7,21.079,23.328
2015,9,24,8,21.39,23.352
2015,9,24,9,21.485,22.154
2015,9,24,10,21.581,21.891
2015,9,24,11,21.652,22.034
2015,9,24,12,21.557,22.25
2015,9,24,13,21.461,22.154
2015,9,24,14,21.628,22.082
2015,9,24,15,21.509,22.896
2015,9,24,16,21.557,23.16
2015,9,24,17,21.652,24.315
2015,9,24,18,21.485,24.484
2015,9,24,19,22.25,23.112
2015,9,24,20,21.413,23.809
2015,9,24,21,21.294,22.489
2015,9,24,22,21.509,22.226
2015,9,24,23,21.342,22.465
2015,9,25,0,21.318,22.154
2015,9,25,1,21.199,22.681
2015,9,25,2,21.628,22.25
2015,9,25,3,21.175,23.16
2015,9,25,4,21.27,23.04
2015,9,25,5,21.39,23.352
2015,9,25,6,21.437,24.146
2015,9,25,7,21.843,23.665
2015,9,25,8,21.509,23.761
2015,9,25,9,21.533,22.896
2015,9,25,10,21.079,22.848
2015,9,25,11,21.175,22.657
2015,9,25,12,21.294,22.393
2015,9,25,13,21.246,21.891
2015,9,25,14,21.533,22.393
2015,9,25,15,21.27,23.448
2015,9,25,16,20.984,24.702
2015,9,25,17,21.151,23.016
2015,9,25,18,21.199,23.424
2015,9,25,19,21.39,23.809
2015,9,25,20,21.485,24.146
2015,9,25,21,21.628,23.954
2015,9,25,22,21.461,22.824
2015,9,25,23,21.581,22.753
2015,9,26,0,21.246,22.609
2015,9,26,1,21.485,22.274
2015,9,26,2,21.772,22.369
2015,9,26,3,21.533,22.92
2015,9,26,4,21.437,23.328
2015,9,26,5,21.461,23.112
2015,9,26,6,21.509,23.328
2015,9,26,7,21.604,23.689
2015,9,26,8,21.939,24.122
2015,9,26,9,21.676,23.689
2015,9,26,10,21.939,22.872
2015,9,26,11,21.867,22.154
2015,9,26,12,21.843,22.705
2015,9,26,13,22.13,22.345
2015,9,26,14,22.298,22.178
2015,9,26,15,22.298,22.274
2015,9,26,16,22.082,22.681
2015,9,26,17,22.082,23.569
2015,9,26,18,22.058,23.304
2015,9,26,19,22.034,23.593
2015,9,26,20,22.082,23.112
2015,9,26,21,22.345,23.521
2015,9,26,22,22.274,23.569
2015,9,26,23,22.274,23.088
2015,9,27,0,22.226,22.609
2015,9,27,1,22.202,22.441
2015,9,27,2,22.226,22.298
2015,9,27,3,22.202,22.321
2015,9,27,4,22.226,22.824
2015,9,27,5,22.226,23.4
2015,9,27,6,22.25,23.328
2015,9,27,7,22.321,23.809
2015,9,27,8,22.345,23.713
2015,9,27,9,22.441,23.881
2015,9,27,10,22.417,23.617
2015,9,27,11,22.202,22.992
2015,9,27,12,22.082,23.208
2015,9,27,13,22.25,22.824
2015,9,27,14,22.13,22.489
2015,9,27,15,22.609,22.609
2015,9,27,16,22.13,23.04
2015,9,27,17,22.226,23.352
2015,9,27,18,22.25,23.737
2015,9,27,19,22.25,23.448
2015,9,27,20,22.274,23.641
2015,9,27,21,22.417,24.002
2015,9,27,22,22.417,23.954
2015,9,27,23,22.393,24.002
2015,9,28,0,22.034,23.376
2015,9,28,1,22.058,22.633
2015,9,28,2,22.298,22.561
2015,9,28,3,22.226,22.441
2015,9,28,4,21.676,22.633
2015,9,28,5,21.963,23.569
2015,9,28,6,21.724,23.424
2015,9,28,7,22.034,23.761
2015,9,28,8,22.393,23.472
2015,9,28,9,22.657,23.857
2015,9,28,10,22.417,23.881
2015,9,28,11,22.178,24.026
2015,9,28,12,22.274,22.944
2015,9,28,13,22.034,23.064
2015,9,28,14,22.13,22.848
2015,9,28,15,22.058,22.513
2015,9,28,16,22.082,22.585
2015,9,28,17,22.011,22.776
2015,9,28,18,22.106,23.376
2015,9,28,19,22.226,23.713
2015,9,28,20,22.178,23.689
2015,9,28,21,22.226,23.857
2015,9,28,22,22.561,23.978
2015,9,28,23,22.417,24.074
2015,9,29,0,22.321,23.16
2015,9,29,1,21.987,23.112
2015,9,29,2,22.106,22.944
2015,9,29,3,21.867,22.465
2015,9,29,4,21.939,22.465
2015,9,29,5,21.867,23.064
2015,9,29,6,22.011,23.208
2015,9,29,7,22.106,23.593
2015,9,29,8,22.226,23.472
2015,9,29,9,22.321,23.641
2015,9,29,10,22.321,23.665
2015,9,29,11,22.824,24.05
2015,9,29,12,22.393,23.689
2015,9,29,13,22.058,23.112
2015,9,29,14,21.939,22.872
2015,9,29,15,22.082,22.561
2015,9,29,16,22.489,22.609
2015,9,29,17,22.13,22.537
2015,9,29,18,22.274,22.944
2015,9,29,19,22.345,23.256
2015,9,29,20,22.321,23.521
2015,9,29,21,22.274,23.497
2015,9,29,22,22.274,23.497
2015,9,29,23,22.393,23.689
2015,9,30,0,22.393,23.785
2015,9,30,1,22.345,23.208
2015,9,30,2,22.321,22.609
2015,9,30,3,22.465,22.633
2015,9,30,4,22.202,22.441
2015,9,30,5,22.25,22.489
2015,9,30,6,22.345,22.896
2015,9,30,7,22.369,23.184
2015,9,30,8,22.369,23.352
2015,9,30,9,22.417,23.641
2015,9,30,10,22.393,23.689
2015,9,30,11,22.489,23.905
2015,9,30,12,22.465,23.954
2015,9,30,13,22.441,23.713
2015,9,30,14,22.298,23.256
2015,9,30,15,22.321,22.944
2015,9,30,16,22.298,22.944
2015,9,30,17,22.298,22.729
2015,9,30,18,22.321,23.521
2015,9,30,19,22.417,23.497
2015,9,30,20,22.417,23.737
2015,9,30,21,22.681,23.689
2015,9,30,22,22.609,23.809
2015,9,30,23,22.513,23.954
2015,10,1,0,22.681,23.737
2015,10,1,1,22.585,23.809
2015,10,1,2,22.513,23.136
2015,10,1,3,22.537,22.848
2015,10,1,4,22.561,22.8
2015,10,1,5,22.705,22.633
2015,10,1,6,22.513,22.657
2015,10,1,7,22.465,23.424
2015,10,1,8,22.513,23.569
2015,10,1,9,22.657,23.593
2015,10,1,10,22.609,23.376
2015,10,1,11,22.465,23.689
2015,10,1,12,22.513,23.857
2015,10,1,13,22.609,23.593
2015,10,1,14,22.729,23.472
2015,10,1,15,22.609,23.112
2015,10,1,16,22.633,22.896
2015,10,1,17,22.92,22.824
2015,10,1,18,22.753,22.944
2015,10,1,19,22.824,23.448
2015,10,1,20,22.848,23.737
2015,10,1,21,22.824,23.713
2015,10,1,22,22.968,23.641
2015,10,1,23,22.776,23.665
2015,10,2,0,22.705,23.785
2015,10,2,1,22.92,23.881
2015,10,2,2,22.92,23.497
2015,10,2,3,22.896,23.256
2015,10,2,4,23.04,22.968
2015,10,2,5,22.968,22.896
2015,10,2,6,22.944,22.992
2015,10,2,7,22.968,23.232
2015,10,2,8,22.992,23.593
2015,10,2,9,23.016,23.641
2015,10,2,10,23.064,23.545
2015,10,2,11,23.064,23.641
2015,10,2,12,23.016,23.881
2015,10,2,13,23.016,24.002
2015,10,2,14,23.016,24.074
2015,10,2,15,23.016,23.641
2015,10,2,16,23.064,23.256
2015,10,2,17,23.04,23.424
2015,10,2,18,23.016,23.472
2015,10,2,19,23.04,23.472
2015,10,2,20,23.136,23.833
2015,10,2,21,23.04,24.122
2015,10,2,22,23.088,24.339
2015,10,2,23,23.328,24.171
2015,10,3,0,23.28,24.291
2015,10,3,1,23.232,24.267
2015,10,3,2,23.136,24.267
2015,10,3,3,23.112,24.098
2015,10,3,4,23.16,23.665
2015,10,3,5,23.04,23.4
2015,10,3,6,22.944,23.304
2015,10,3,7,22.776,23.569
2015,10,3,8,23.04,24.002
2015,10,3,9,23.184,24.05
2015,10,3,10,23.16,24.146
2015,10,3,11,23.016,24.195
2015,10,3,12,22.968,24.146
2015,10,3,13,23.208,23.954
2015,10,3,14,23.016,23.761
2015,10,3,15,23.064,23.737
2015,10,3,16,22.92,23.93
2015,10,3,17,23.04,23.665
2015,10,3,18,22.92,23.4
2015,10,3,19,23.112,23.713
2015,10,3,20,23.04,23.954
2015,10,3,21,22.944,24.219
2015,10,3,22,23.064,24.436
2015,10,3,23,23.04,24.291
2015,10,4,0,23.352,24.146
2015,10,4,1,23.136,23.978
2015,10,4,2,23.088,24.388
2015,10,4,3,23.328,24.219
2015,10,4,4,23.16,24.315
2015,10,4,5,23.256,23.905
2015,10,4,6,23.16,23.617
2015,10,4,7,23.136,23.641
2015,10,4,8,23.184,23.905
2015,10,4,9,23.184,24.171
2015,10,4,10,23.328,24.195
2015,10,4,11,23.184,24.122
2015,10,4,12,23.256,24.122
2015,10,4,13,23.208,23.905
2015,10,4,14,23.184,23.954
2015,10,4,15,23.184,24.098
2015,10,4,16,23.304,24.05
2015,10,4,17,23.232,24.026
2015,10,4,18,23.184,23.857
2015,10,4,19,23.136,23.761
2015,10,4,20,23.232,23.809
2015,10,4,21,23.256,23.954
2015,10,4,22,23.232,24.074
2015,10,4,23,23.28,24.074
2015,10,5,0,23.256,24.026
2015,10,5,1,23.232,23.93
2015,10,5,2,23.256,23.881
2015,10,5,3,23.232,23.954
2015,10,5,4,23.256,24.026
2015,10,5,5,23.256,23.905
2015,10,5,6,23.208,23.761
2015,10,5,7,23.16,23.424
2015,10,5,8,23.16,23.472
2015,10,5,9,23.16,23.472
2015,10,5,10,23.16,23.689
2015,10,5,11,23.184,23.713
2015,10,5,12,23.136,23.617
2015,10,5,13,23.136,23.569
2015,10,5,14,23.16,23.593
2015,10,5,15,23.16,23.665
2015,10,5,16,23.184,23.761
2015,10,5,17,23.232,23.761
2015,10,5,18,23.16,23.737
2015,10,5,19,23.064,23.737
2015,10,5,20,23.088,23.569
2015,10,5,21,23.136,23.641
2015,10,5,22,23.16,23.689
2015,10,5,23,23.16,23.737
2015,10,6,0,23.328,23.689
2015,10,6,1,23.16,23.641
2015,10,6,2,23.232,23.665
2015,10,6,3,23.16,23.665
2015,10,6,4,23.16,23.713
2015,10,6,5,23.232,23.761
2015,10,6,6,23.184,23.761
2015,10,6,7,23.016,23.569
2015,10,6,8,22.968,23.424
2015,10,6,9,22.944,23.328
2015,10,6,10,23.088,23.497
2015,10,6,11,22.992,23.641
2015,10,6,12,22.92,23.785
2015,10,6,13,22.968,23.785
2015,10,6,14,23.088,23.641
2015,10,6,15,23.016,23.857
2015,10,6,16,22.992,24.098
2015,10,6,17,23.04,24.243
2015,10,6,18,23.232,24.412
2015,10,6,19,23.112,24.098
2015,10,6,20,23.04,23.954
2015,10,6,21,23.136,23.833
2015,10,6,22,23.112,23.954
2015,10,6,23,23.136,23.978
2015,10,7,0,23.16,23.93
2015,10,7,1,23.136,23.905
2015,10,7,2,23.28,23.905
2015,10,7,3,23.088,23.93
2015,10,7,4,23.112,23.905
2015,10,7,5,23.184,23.857
2015,10,7,6,23.545,23.833
2015,10,7,7,23.064,23.833
2015,10,7,8,23.016,23.785
2015,10,7,9,22.92,23.713
2015,10,7,10,22.92,23.665
2015,10,7,11,23.232,23.545
2015,10,7,12,22.968,23.905
2015,10,7,13,22.92,23.978
2015,10,7,14,22.992,23.93
2015,10,7,15,23.112,23.954
