,intensidade,direcao,uwind,vwind,Anom
2015-01-15 15:00:00,3.0,181.0,0.0524,2.9995,-0.06794863014
2015-01-15 16:00:00,4.0,174.0,-0.4181,3.9781,-0.2279486301
2015-01-15 17:00:00,4.8,148.0,-2.5436,4.0706,-0.3279486301
2015-01-15 18:00:00,4.1,167.0,-0.9223,3.9949,-0.3379486301
2015-01-15 19:00:00,4.0,148.0,-2.1197,3.3922,-0.2479486301
2015-01-15 20:00:00,2.3,129.0,-1.7874,1.4474,-0.1079486301
2015-01-15 21:00:00,3.0,117.0,-2.673,1.362,0.04205136986
2015-01-15 22:00:00,5.7,94.0,-5.6861,0.3976,0.1720513699
2015-01-15 23:00:00,3.5,94.0,-3.4915,0.2441,0.2620513699
2015-01-16 00:00:00,4.3,96.0,-4.2764,0.4495,0.3020513699
2015-01-16 01:00:00,4.4,97.0,-4.3672,0.5362,0.2920513699
2015-01-16 02:00:00,5.6,89.0,-5.5991,-0.0977,0.2320513699
2015-01-16 03:00:00,2.3,358.0,0.0803,-2.2986,0.1020513699
2015-01-16 04:00:00,1.8,334.0,0.7891,-1.6178,-0.05794863014
2015-01-16 05:00:00,2.0,336.0,0.8135,-1.8271,-0.1979486301
2015-01-16 06:00:00,1.7,336.0,0.6915,-1.553,-0.2579486301
2015-01-16 07:00:00,1.5,346.0,0.3629,-1.4554,-0.2279486301
2015-01-16 08:00:00,1.6,323.0,0.9629,-1.2778,-0.11794863010000001
2015-01-16 09:00:00,1.6,343.0,0.4678,-1.5301,0.02205136986
2015-01-16 10:00:00,1.0,338.0,0.3746,-0.9272,0.1520513699
2015-01-16 11:00:00,0.8,325.0,0.4589,-0.6553,0.2420513699
2015-01-16 12:00:00,1.3,89.0,-1.2998,-0.0227,0.2820513699
2015-01-16 13:00:00,1.9,90.0,-1.9,-0.0,0.2720513699
2015-01-16 14:00:00,1.9,91.0,-1.8997,0.0332,0.2120513699
2015-01-16 15:00:00,2.6,93.0,-2.5964,0.1361,0.09205136986
2015-01-16 16:00:00,3.4,83.0,-3.3747,-0.4144,-0.08794863014000001
2015-01-16 17:00:00,3.1,92.0,-3.0981,0.1082,-0.2779486301
2015-01-16 18:00:00,2.6,92.0,-2.5984,0.0907,-0.3879486301
2015-01-16 19:00:00,2.1,94.0,-2.0949,0.1465,-0.3779486301
2015-01-16 20:00:00,2.0,96.0,-1.989,0.2091,-0.2579486301
2015-01-16 21:00:00,1.9,92.0,-1.8988,0.0663,-0.05794863014
2015-01-16 22:00:00,1.3,95.0,-1.2951,0.1133,0.1520513699
2015-01-16 23:00:00,0.7,99.0,-0.6914,0.1095,0.3120513699
2015-01-17 00:00:00,1.1,73.0,-1.0519,-0.3216,0.4020513699
2015-01-17 01:00:00,0.7,351.0,0.1095,-0.6914,0.4320513699
2015-01-17 02:00:00,2.1,13.0,-0.4724,-2.0462,0.4020513699
2015-01-17 03:00:00,2.2,358.0,0.0768,-2.1987,0.3120513699
2015-01-17 04:00:00,1.6,354.0,0.1672,-1.5912,0.1320513699
2015-01-17 05:00:00,1.7,332.0,0.7981,-1.501,-0.09794863014
2015-01-17 06:00:00,1.4,305.0,1.1468,-0.803,-0.2779486301
2015-01-17 07:00:00,1.0,339.0,0.3584,-0.9336,-0.3379486301
2015-01-17 08:00:00,1.1,360.0,-0.0,-1.1,-0.2579486301
2015-01-17 09:00:00,1.0,35.0,-0.5736,-0.8192,-0.1079486301
2015-01-17 10:00:00,1.7,355.0,0.1482,-1.6935,0.07205136986
2015-01-17 11:00:00,1.1,341.0,0.3581,-1.0401,0.2220513699
2015-01-17 12:00:00,2.0,197.0,0.5847,1.9126,0.3420513699
2015-01-17 13:00:00,3.6,173.0,-0.4387,3.5732,0.3820513699
2015-01-17 14:00:00,4.5,188.0,0.6263,4.4562,0.3420513699
2015-01-17 15:00:00,5.3,177.0,-0.2774,5.2927,0.2120513699
2015-01-17 16:00:00,4.1,167.0,-0.9223,3.9949,0.012051369860000001
2015-01-17 17:00:00,8.5,174.0,-0.8885,8.4534,-0.2179486301
2015-01-17 18:00:00,4.4,164.0,-1.2128,4.2296,-0.4179486301
2015-01-17 19:00:00,1.1,115.0,-0.9969,0.4649,-0.5179486301
2015-01-17 20:00:00,2.0,52.0,-1.576,-1.2313,-0.4879486301
2015-01-17 21:00:00,2.6,34.0,-1.4539,-2.1555,-0.3279486301
2015-01-17 22:00:00,1.6,21.0,-0.5734,-1.4937,-0.06794863014
2015-01-17 23:00:00,2.4,13.0,-0.5399,-2.3385,0.1920513699
2015-01-18 00:00:00,1.0,335.0,0.4226,-0.9063,0.3820513699
2015-01-18 01:00:00,0.9,340.0,0.3078,-0.8457,0.48205136989999997
2015-01-18 02:00:00,0.7,216.0,0.4114,0.5663,0.4920513699
2015-01-18 03:00:00,1.7,217.0,1.0231,1.3577,0.4420513699
2015-01-18 04:00:00,2.2,199.0,0.7162,2.0801,0.3020513699
2015-01-18 05:00:00,1.5,211.0,0.7726,1.2858,0.08205136986
2015-01-18 06:00:00,0.6,335.0,0.2536,-0.5438,-0.15794863010000001
2015-01-18 07:00:00,0.6,231.0,0.4663,0.3776,-0.3279486301
2015-01-18 08:00:00,1.1,294.0,1.0049,-0.4474,-0.3779486301
2015-01-18 09:00:00,1.2,258.0,1.1738,0.2495,-0.3179486301
2015-01-18 10:00:00,2.3,224.0,1.5977,1.6545,-0.1379486301
2015-01-18 11:00:00,2.9,196.0,0.7993,2.7877,0.09205136986
2015-01-18 12:00:00,2.6,198.0,0.8034,2.4727,0.2920513699
2015-01-18 13:00:00,2.3,185.0,0.2005,2.2912,0.4120513699
2015-01-18 14:00:00,2.7,181.0,0.0471,2.6996,0.4020513699
2015-01-18 15:00:00,2.8,175.0,-0.244,2.7893,0.2920513699
2015-01-18 16:00:00,2.5,149.0,-1.2876,2.1429,0.1020513699
2015-01-18 17:00:00,3.0,165.0,-0.7765,2.8978,-0.11794863010000001
2015-01-18 18:00:00,2.5,163.0,-0.7309,2.3908,-0.3579486301
2015-01-18 19:00:00,1.5,160.0,-0.513,1.4095,-0.5779486301
2015-01-18 20:00:00,1.5,136.0,-1.042,1.079,-0.6879486301
2015-01-18 21:00:00,1.1,123.0,-0.9225,0.5991,-0.6179486301
2015-01-18 22:00:00,0.9,62.0,-0.7947,-0.4225,-0.3879486301
2015-01-18 23:00:00,1.9,323.0,1.1434,-1.5174,-0.06794863014
2015-01-19 00:00:00,1.8,331.0,0.8727,-1.5743,0.2320513699
2015-01-19 01:00:00,2.4,322.0,1.4776,-1.8912,0.4420513699
2015-01-19 02:00:00,0.8,315.0,0.5657,-0.5657,0.5320513699
2015-01-19 03:00:00,0.9,357.0,0.0471,-0.8988,0.5220513699
2015-01-19 04:00:00,1.8,2.0,-0.0628,-1.7989,0.4220513699
2015-01-19 05:00:00,1.4,355.0,0.122,-1.3947,0.2320513699
2015-01-19 06:00:00,1.1,350.0,0.191,-1.0833,-0.007948630140000001
2015-01-19 07:00:00,1.0,291.0,0.9336,-0.3584,-0.2579486301
2015-01-19 08:00:00,1.2,263.0,1.1911,0.1462,-0.4279486301
2015-01-19 09:00:00,0.8,341.0,0.2605,-0.7564,-0.4479486301
2015-01-19 10:00:00,0.7,302.0,0.5936,-0.3709,-0.3079486301
2015-01-19 11:00:00,1.3,333.0,0.5902,-1.1583,-0.05794863014
2015-01-19 12:00:00,1.6,16.0,-0.441,-1.538,0.2220513699
2015-01-19 13:00:00,2.2,90.0,-2.2,-0.0,0.4220513699
2015-01-19 14:00:00,3.3,82.0,-3.2679,-0.4593,0.5020513699
2015-01-19 15:00:00,3.3,83.0,-3.2754,-0.4022,0.4620513699
2015-01-19 16:00:00,3.3,90.0,-3.3,-0.0,0.3120513699
2015-01-19 17:00:00,1.8,34.0,-1.0065,-1.4923,0.1020513699
2015-01-19 18:00:00,1.6,67.0,-1.4728,-0.6252,-0.1479486301
2015-01-19 19:00:00,0.8,126.0,-0.6472,0.4702,-0.4079486301
2015-01-19 20:00:00,1.6,280.0,1.5757,-0.2778,-0.6179486301
2015-01-19 21:00:00,1.9,313.0,1.3896,-1.2958,-0.6979486301
2015-01-19 22:00:00,1.4,318.0,0.9368,-1.0404,-0.5679486301
2015-01-19 23:00:00,1.3,341.0,0.4232,-1.2292,-0.26794863010000003
2015-01-20 00:00:00,1.2,350.0,0.2084,-1.1818,0.1020513699
2015-01-20 01:00:00,0.7,308.0,0.5516,-0.431,0.4220513699
2015-01-20 02:00:00,1.1,287.0,1.0519,-0.3216,0.6320513699
2015-01-20 03:00:00,1.1,330.0,0.55,-0.9526,0.7020513698999999
2015-01-20 04:00:00,0.9,316.0,0.6252,-0.6474,0.6720513699
2015-01-20 05:00:00,0.8,291.0,0.7469,-0.2867,0.5320513699
2015-01-20 06:00:00,2.0,354.0,0.2091,-1.989,0.3220513699
2015-01-20 07:00:00,1.0,279.0,0.9877,-0.1564,0.062051369860000004
2015-01-20 08:00:00,1.1,321.0,0.6923,-0.8549,-0.1679486301
2015-01-20 09:00:00,0.9,279.0,0.8889,-0.1408,-0.3179486301
2015-01-20 10:00:00,1.9,199.0,0.6186,1.7965,-0.3079486301
2015-01-20 11:00:00,1.2,179.0,-0.0209,1.1998,-0.12794863010000002
2015-01-20 12:00:00,1.3,168.0,-0.2703,1.2716,0.1520513699
2015-01-20 13:00:00,2.5,199.0,0.8139,2.3638,0.4420513699
2015-01-20 14:00:00,2.8,181.0,0.0489,2.7996,0.6320513699
2015-01-20 15:00:00,3.6,181.0,0.0628,3.5995,0.6720513699
2015-01-20 16:00:00,3.4,180.0,0.0,3.4,0.5620513699
2015-01-20 17:00:00,3.0,167.0,-0.6749,2.9231,0.3720513699
2015-01-20 18:00:00,3.0,163.0,-0.8771,2.8689,0.1220513699
2015-01-20 19:00:00,2.4,142.0,-1.4776,1.8912,-0.1479486301
2015-01-20 20:00:00,2.5,154.0,-1.0959,2.247,-0.4279486301
2015-01-20 21:00:00,5.5,204.0,2.2371,5.0245,-0.6379486301
2015-01-20 22:00:00,3.7,192.0,0.7693,3.6191,-0.6879486301
2015-01-20 23:00:00,1.4,254.0,1.3458,0.3859,-0.5279486301
2015-01-21 00:00:00,1.2,321.0,0.7552,-0.9326,-0.1879486301
2015-01-21 01:00:00,1.3,270.0,1.3,-0.0,0.1920513699
2015-01-21 02:00:00,10.6,180.0,0.0,10.6,0.5120513699
2015-01-21 03:00:00,10.8,163.0,-3.1576,10.3281,0.6720513699
2015-01-21 04:00:00,5.8,150.0,-2.9,5.0229,0.6820513699
2015-01-21 05:00:00,4.3,131.0,-3.2453,2.8211,0.5720513699
2015-01-21 06:00:00,4.2,88.0,-4.1974,-0.1466,0.4020513699
2015-01-21 07:00:00,2.1,330.0,1.05,-1.8187,0.2020513699
2015-01-21 08:00:00,1.8,343.0,0.5263,-1.7213,-0.03794863014
2015-01-21 09:00:00,1.7,350.0,0.2952,-1.6742,-0.26794863010000003
2015-01-21 10:00:00,1.4,325.0,0.803,-1.1468,-0.3879486301
2015-01-21 11:00:00,2.0,302.0,1.6961,-1.0598,-0.3379486301
2015-01-21 12:00:00,1.8,296.0,1.6178,-0.7891,-0.1079486301
2015-01-21 13:00:00,2.6,307.0,2.0765,-1.5647,0.2120513699
2015-01-21 14:00:00,2.4,281.0,2.3559,-0.4579,0.4920513699
2015-01-21 15:00:00,2.6,219.0,1.6362,2.0206,0.6520513699
2015-01-21 16:00:00,3.8,213.0,2.0696,3.1869,0.6420513699
2015-01-21 17:00:00,3.9,195.0,1.0094,3.7671,0.48205136989999997
2015-01-21 18:00:00,5.9,181.0,0.103,5.8991,0.2420513699
2015-01-21 19:00:00,4.9,191.0,0.935,4.81,-0.017948630139999998
2015-01-21 20:00:00,4.7,146.0,-2.6282,3.8965,-0.26794863010000003
2015-01-21 21:00:00,6.2,160.0,-2.1205,5.8261,-0.5179486301
2015-01-21 22:00:00,6.1,160.0,-2.0863,5.7321,-0.6879486301
2015-01-21 23:00:00,6.0,159.0,-2.1502,5.6015,-0.6879486301
2015-01-22 00:00:00,4.8,151.0,-2.3271,4.1982,-0.4579486301
2015-01-22 01:00:00,4.3,141.0,-2.7061,3.3417,-0.07794863014
2015-01-22 02:00:00,4.1,138.0,-2.7434,3.0469,0.3220513699
2015-01-22 03:00:00,4.2,138.0,-2.8103,3.1212,0.6220513699
2015-01-22 04:00:00,3.1,138.0,-2.0743,2.3037,0.7420513699
2015-01-22 05:00:00,3.1,138.0,-2.0743,2.3037,0.7220513699
2015-01-22 06:00:00,2.4,133.0,-1.7552,1.6368,0.6020513699
2015-01-22 07:00:00,2.7,114.0,-2.4666,1.0982,0.4420513699
2015-01-22 08:00:00,2.1,122.0,-1.7809,1.1128,0.2520513699
2015-01-22 09:00:00,2.5,124.0,-2.0726,1.398,0.05205136986
2015-01-22 10:00:00,2.7,114.0,-2.4666,1.0982,-0.11794863010000001
2015-01-22 11:00:00,2.7,104.0,-2.6198,0.6532,-0.1879486301
2015-01-22 12:00:00,2.6,116.0,-2.3369,1.1398,-0.09794863014
2015-01-22 13:00:00,2.7,110.0,-2.5372,0.9235,0.1520513699
2015-01-22 14:00:00,2.6,110.0,-2.4432,0.8893,0.48205136989999997
2015-01-22 15:00:00,3.3,95.0,-3.2874,0.2876,0.7520513699
2015-01-22 16:00:00,4.6,92.0,-4.5972,0.1605,0.8520513699
2015-01-22 17:00:00,3.9,95.0,-3.8852,0.3399,0.7720513699
2015-01-22 18:00:00,4.5,92.0,-4.4973,0.157,0.5620513699
2015-01-22 19:00:00,4.8,94.0,-4.7883,0.3348,0.3320513699
2015-01-22 20:00:00,5.0,96.0,-4.9726,0.5226,0.1120513699
2015-01-22 21:00:00,5.1,89.0,-5.0992,-0.089,-0.11794863010000001
2015-01-22 22:00:00,4.7,92.0,-4.6971,0.164,-0.3479486301
2015-01-22 23:00:00,4.8,86.0,-4.7883,-0.3348,-0.5179486301
2015-01-23 00:00:00,6.1,83.0,-6.0545,-0.7434,-0.5179486301
2015-01-23 01:00:00,6.2,88.0,-6.1962,-0.2164,-0.2979486301
2015-01-23 02:00:00,6.3,83.0,-6.253,-0.7678,0.08205136986
2015-01-23 03:00:00,5.5,65.0,-4.9847,-2.3244,0.4420513699
2015-01-23 04:00:00,7.2,72.0,-6.8476,-2.2249,0.6520513699
2015-01-23 05:00:00,7.2,61.0,-6.2973,-3.4906,0.6720513699
2015-01-23 06:00:00,2.2,18.0,-0.6798,-2.0923,0.5520513699
2015-01-23 07:00:00,1.6,340.0,0.5472,-1.5035,0.3920513699
2015-01-23 08:00:00,1.3,317.0,0.8866,-0.9508,0.2320513699
2015-01-23 09:00:00,1.1,303.0,0.9225,-0.5991,0.08205136986
2015-01-23 10:00:00,0.6,310.0,0.4596,-0.3857,-0.07794863014
2015-01-23 11:00:00,1.5,325.0,0.8604,-1.2287,-0.2179486301
2015-01-23 12:00:00,1.7,358.0,0.0593,-1.699,-0.2579486301
2015-01-23 13:00:00,2.5,62.0,-2.2074,-1.1737,-0.1379486301
2015-01-23 14:00:00,3.0,60.0,-2.5981,-1.5,0.1220513699
2015-01-23 15:00:00,3.1,78.0,-3.0323,-0.6445,0.4120513699
2015-01-23 16:00:00,4.0,77.0,-3.8975,-0.8998,0.6020513699
2015-01-23 17:00:00,4.7,72.0,-4.47,-1.4524,0.6320513699
2015-01-23 18:00:00,4.0,75.0,-3.8637,-1.0353,0.5020513699
2015-01-23 19:00:00,6.2,83.0,-6.1538,-0.7556,0.2920513699
2015-01-23 20:00:00,5.3,83.0,-5.2605,-0.6459,0.08205136986
2015-01-23 21:00:00,4.1,81.0,-4.0495,-0.6414,-0.1079486301
2015-01-23 22:00:00,3.6,81.0,-3.5557,-0.5632,-0.2879486301
2015-01-23 23:00:00,4.0,66.0,-3.6542,-1.6269,-0.4679486301
2015-01-24 00:00:00,4.5,80.0,-4.4316,-0.7814,-0.5779486301
2015-01-24 01:00:00,3.5,60.0,-3.0311,-1.75,-0.5379486301
2015-01-24 02:00:00,1.6,333.0,0.7264,-1.4256,-0.2979486301
2015-01-24 03:00:00,1.5,8.0,-0.2088,-1.4854,0.05205136986
2015-01-24 04:00:00,1.3,337.0,0.508,-1.1967,0.3520513699
2015-01-24 05:00:00,1.2,335.0,0.5071,-1.0876,0.48205136989999997
2015-01-24 06:00:00,0.9,340.0,0.3078,-0.8457,0.4220513699
2015-01-24 07:00:00,1.4,351.0,0.219,-1.3828,0.2720513699
2015-01-24 08:00:00,1.5,313.0,1.097,-1.023,0.1220513699
2015-01-24 09:00:00,0.9,333.0,0.4086,-0.8019,0.02205136986
2015-01-24 10:00:00,1.0,319.0,0.6561,-0.7547,-0.05794863014
2015-01-24 11:00:00,1.4,316.0,0.9725,-1.0071,-0.15794863010000001
2015-01-24 12:00:00,2.3,343.0,0.6725,-2.1995,-0.2479486301
2015-01-24 13:00:00,2.2,40.0,-1.4141,-1.6853,-0.26794863010000003
2015-01-24 14:00:00,3.6,75.0,-3.4773,-0.9317,-0.1479486301
2015-01-24 15:00:00,4.3,78.0,-4.206,-0.894,0.1120513699
2015-01-24 16:00:00,5.1,78.0,-4.9886,-1.0603,0.3820513699
2015-01-24 17:00:00,4.8,70.0,-4.5105,-1.6417,0.5320513699
2015-01-24 18:00:00,4.5,69.0,-4.2011,-1.6127,0.48205136989999997
2015-01-24 19:00:00,5.1,72.0,-4.8504,-1.576,0.3020513699
2015-01-24 20:00:00,4.4,66.0,-4.0196,-1.7896,0.1120513699
2015-01-24 21:00:00,4.6,66.0,-4.2023,-1.871,-0.02794863014
2015-01-24 22:00:00,4.4,63.0,-3.9204,-1.9976,-0.12794863010000002
2015-01-24 23:00:00,2.9,47.0,-2.1209,-1.9778,-0.2479486301
2015-01-25 00:00:00,1.7,3.0,-0.089,-1.6977,-0.3879486301
2015-01-25 01:00:00,2.1,19.0,-0.6837,-1.9856,-0.4879486301
2015-01-25 02:00:00,1.9,13.0,-0.4274,-1.8513,-0.4579486301
2015-01-25 03:00:00,2.3,14.0,-0.5564,-2.2317,-0.2479486301
2015-01-25 04:00:00,2.6,7.0,-0.3169,-2.5806,0.04205136986
2015-01-25 05:00:00,1.5,323.0,0.9027,-1.198,0.2820513699
2015-01-25 06:00:00,1.7,46.0,-1.2229,-1.1809,0.3420513699
2015-01-25 07:00:00,2.9,57.0,-2.4321,-1.5795,0.2120513699
2015-01-25 08:00:00,2.2,17.0,-0.6432,-2.1039,0.03205136986
2015-01-25 09:00:00,0.6,336.0,0.244,-0.5481,-0.08794863014000001
2015-01-25 10:00:00,1.4,346.0,0.3387,-1.3584,-0.11794863010000001
2015-01-25 11:00:00,2.0,340.0,0.684,-1.8794,-0.1379486301
2015-01-25 12:00:00,1.2,327.0,0.6536,-1.0064,-0.1879486301
2015-01-25 13:00:00,1.3,203.0,0.508,1.1967,-0.2579486301
2015-01-25 14:00:00,1.6,97.0,-1.5881,0.195,-0.2579486301
2015-01-25 15:00:00,3.8,73.0,-3.634,-1.111,-0.11794863010000001
2015-01-25 16:00:00,4.6,61.0,-4.0233,-2.2301,0.1320513699
2015-01-25 17:00:00,2.8,95.0,-2.7893,0.244,0.3420513699
2015-01-25 18:00:00,3.2,93.0,-3.1956,0.1675,0.4120513699
2015-01-25 19:00:00,2.1,131.0,-1.5849,1.3777,0.3020513699
2015-01-25 20:00:00,2.9,95.0,-2.889,0.2528,0.1320513699
2015-01-25 21:00:00,3.1,92.0,-3.0981,0.1082,-0.007948630140000001
2015-01-25 22:00:00,2.2,93.0,-2.197,0.1151,-0.06794863014
2015-01-25 23:00:00,1.5,33.0,-0.817,-1.258,-0.09794863014
2015-01-26 00:00:00,1.3,16.0,-0.3583,-1.2496,-0.1479486301
2015-01-26 01:00:00,0.5,177.0,-0.0262,0.4993,-0.2579486301
2015-01-26 02:00:00,0.3,312.0,0.2229,-0.2007,-0.3579486301
2015-01-26 03:00:00,0.5,305.0,0.4096,-0.2868,-0.3279486301
2015-01-26 04:00:00,0.7,260.0,0.6894,0.1216,-0.1479486301
2015-01-26 05:00:00,0.8,329.0,0.412,-0.6857,0.09205136986
2015-01-26 06:00:00,0.8,310.0,0.6128,-0.5142,0.2420513699
2015-01-26 07:00:00,1.2,320.0,0.7713,-0.9193,0.2120513699
2015-01-26 08:00:00,1.0,118.0,-0.8829,0.4695,0.05205136986
2015-01-26 09:00:00,1.5,333.0,0.681,-1.3365,-0.1079486301
2015-01-26 10:00:00,0.5,246.0,0.4568,0.2034,-0.1679486301
2015-01-26 11:00:00,1.0,195.0,0.2588,0.9659,-0.11794863010000001
2015-01-26 12:00:00,1.3,91.0,-1.2998,0.0227,-0.07794863014
2015-01-26 13:00:00,1.7,81.0,-1.6791,-0.2659,-0.1079486301
2015-01-26 14:00:00,1.7,114.0,-1.553,0.6915,-0.1879486301
2015-01-26 15:00:00,2.0,115.0,-1.8126,0.8452,-0.2179486301
2015-01-26 16:00:00,2.2,114.0,-2.0098,0.8948,-0.1079486301
2015-01-26 17:00:00,1.9,113.0,-1.749,0.7424,0.1020513699
2015-01-26 18:00:00,1.9,132.0,-1.412,1.2713,0.2720513699
2015-01-26 19:00:00,1.5,139.0,-0.9841,1.1321,0.3220513699
2015-01-26 20:00:00,1.8,118.0,-1.5893,0.845,0.2420513699
2015-01-26 21:00:00,1.5,115.0,-1.3595,0.6339,0.1220513699
2015-01-26 22:00:00,1.7,118.0,-1.501,0.7981,0.04205136986
2015-01-26 23:00:00,2.3,96.0,-2.2874,0.2404,0.03205136986
2015-01-27 00:00:00,2.7,74.0,-2.5954,-0.7442,0.04205136986
2015-01-27 01:00:00,1.3,46.0,-0.9351,-0.9031,0.00205136986
2015-01-27 02:00:00,0.8,343.0,0.2339,-0.765,-0.09794863014
2015-01-27 03:00:00,1.8,12.0,-0.3742,-1.7607,-0.1879486301
2015-01-27 04:00:00,1.3,357.0,0.068,-1.2982,-0.1679486301
2015-01-27 05:00:00,1.4,328.0,0.7419,-1.1873,-0.03794863014
2015-01-27 06:00:00,1.0,358.0,0.0349,-0.9994,0.1420513699
2015-01-27 07:00:00,1.7,14.0,-0.4113,-1.6495,0.2420513699
2015-01-27 08:00:00,1.0,356.0,0.0698,-0.9976,0.1920513699
2015-01-27 09:00:00,1.2,345.0,0.3106,-1.1591,0.05205136986
2015-01-27 10:00:00,1.3,336.0,0.5288,-1.1876,-0.06794863014
2015-01-27 11:00:00,2.6,360.0,-0.0,-2.6,-0.07794863014
2015-01-27 12:00:00,2.2,25.0,-0.9298,-1.9939,-0.017948630139999998
2015-01-27 13:00:00,3.7,65.0,-3.3533,-1.5637,0.02205136986
2015-01-27 14:00:00,5.1,62.0,-4.503,-2.3943,-0.017948630139999998
2015-01-27 15:00:00,4.3,76.0,-4.1723,-1.0403,-0.09794863014
2015-01-27 16:00:00,3.5,94.0,-3.4915,0.2441,-0.1379486301
2015-01-27 17:00:00,3.9,78.0,-3.8148,-0.8109,-0.06794863014
2015-01-27 18:00:00,0.7,134.0,-0.5035,0.4863,0.062051369860000004
2015-01-27 19:00:00,2.4,21.0,-0.8601,-2.2406,0.1820513699
2015-01-27 20:00:00,2.1,321.0,1.3216,-1.632,0.2320513699
2015-01-27 21:00:00,1.7,357.0,0.089,-1.6977,0.2020513699
2015-01-27 22:00:00,1.2,62.0,-1.0595,-0.5634,0.1420513699
2015-01-27 23:00:00,1.8,338.0,0.6743,-1.6689,0.1020513699
2015-01-28 00:00:00,1.3,262.0,1.2873,0.1809,0.1320513699
2015-01-28 01:00:00,0.9,29.0,-0.4363,-0.7872,0.1420513699
2015-01-28 02:00:00,1.8,267.0,1.7975,0.0942,0.09205136986
2015-01-28 03:00:00,1.7,303.0,1.4257,-0.9259,-0.017948630139999998
2015-01-28 04:00:00,1.3,328.0,0.6889,-1.1025,-0.11794863010000001
2015-01-28 05:00:00,1.9,2.0,-0.0663,-1.8988,-0.11794863010000001
2015-01-28 06:00:00,2.0,331.0,0.9696,-1.7492,-0.017948630139999998
2015-01-28 07:00:00,1.6,317.0,1.0912,-1.1702,0.1120513699
2015-01-28 08:00:00,0.6,292.0,0.5563,-0.2248,0.1620513699
2015-01-28 09:00:00,0.8,259.0,0.7853,0.1526,0.1120513699
2015-01-28 10:00:00,1.1,223.0,0.7502,0.8045,0.012051369860000001
2015-01-28 11:00:00,1.0,140.0,-0.6428,0.766,-0.04794863014
2015-01-28 12:00:00,1.3,103.0,-1.2667,0.2924,-0.02794863014
2015-01-28 13:00:00,1.8,89.0,-1.7997,-0.0314,0.04205136986
2015-01-28 14:00:00,2.0,89.0,-1.9997,-0.0349,0.04205136986
2015-01-28 15:00:00,1.9,98.0,-1.8815,0.2644,-0.04794863014
2015-01-28 16:00:00,1.9,101.0,-1.8651,0.3625,-0.1679486301
2015-01-28 17:00:00,4.3,71.0,-4.0657,-1.3999,-0.2279486301
2015-01-28 18:00:00,4.7,68.0,-4.3578,-1.7607,-0.1879486301
2015-01-28 19:00:00,2.8,62.0,-2.4723,-1.3145,-0.06794863014
2015-01-28 20:00:00,1.2,219.0,0.7552,0.9326,0.08205136986
2015-01-28 21:00:00,2.4,215.0,1.3766,1.966,0.1720513699
2015-01-28 22:00:00,3.2,297.0,2.8512,-1.4528,0.1920513699
2015-01-28 23:00:00,2.2,320.0,1.4141,-1.6853,0.1720513699
2015-01-29 00:00:00,2.4,298.0,2.1191,-1.1267,0.1620513699
2015-01-29 01:00:00,1.1,286.0,1.0574,-0.3032,0.1820513699
2015-01-29 02:00:00,1.1,250.0,1.0337,0.3762,0.1820513699
2015-01-29 03:00:00,0.9,26.0,-0.3945,-0.8089,0.1120513699
2015-01-29 04:00:00,2.1,317.0,1.4322,-1.5358,0.00205136986
2015-01-29 05:00:00,1.2,29.0,-0.5818,-1.0495,-0.09794863014
2015-01-29 06:00:00,3.4,331.0,1.6484,-2.9737,-0.12794863010000002
2015-01-29 07:00:00,2.5,322.0,1.5392,-1.97,-0.06794863014
2015-01-29 08:00:00,2.3,319.0,1.5089,-1.7358,0.04205136986
2015-01-29 09:00:00,2.2,307.0,1.757,-1.324,0.1320513699
2015-01-29 10:00:00,2.9,305.0,2.3755,-1.6634,0.1520513699
2015-01-29 11:00:00,2.8,293.0,2.5774,-1.094,0.1220513699
2015-01-29 12:00:00,3.0,289.0,2.8366,-0.9767,0.09205136986
2015-01-29 13:00:00,2.3,302.0,1.9505,-1.2188,0.07205136986
2015-01-29 14:00:00,2.0,209.0,0.9696,1.7492,0.05205136986
2015-01-29 15:00:00,5.0,175.0,-0.4358,4.981,-0.007948630140000001
2015-01-29 16:00:00,9.8,212.0,5.1932,8.3109,-0.11794863010000001
2015-01-29 17:00:00,9.9,182.0,0.3455,9.894,-0.2379486301
2015-01-29 18:00:00,6.8,187.0,0.8287,6.7493,-0.2979486301
2015-01-29 19:00:00,6.4,211.0,3.2962,5.4859,-0.2479486301
2015-01-29 20:00:00,6.8,205.0,2.8738,6.1629,-0.1079486301
2015-01-29 21:00:00,3.9,219.0,2.4543,3.0309,0.062051369860000004
2015-01-29 22:00:00,6.2,197.0,1.8127,5.9291,0.1720513699
2015-01-29 23:00:00,2.9,216.0,1.7046,2.3461,0.2320513699
2015-01-30 00:00:00,1.9,227.0,1.3896,1.2958,0.2520513699
2015-01-30 01:00:00,3.1,226.0,2.23,2.1534,0.2720513699
2015-01-30 02:00:00,1.7,253.0,1.6257,0.497,0.2620513699
2015-01-30 03:00:00,1.2,251.0,1.1346,0.3907,0.2120513699
2015-01-30 04:00:00,1.1,309.0,0.8549,-0.6923,0.1020513699
2015-01-30 05:00:00,1.7,268.0,1.699,0.0593,-0.03794863014
2015-01-30 06:00:00,1.6,321.0,1.0069,-1.2434,-0.12794863010000002
2015-01-30 07:00:00,1.6,303.0,1.3419,-0.8714,-0.1379486301
